"1","[1]"
"1"," ""7.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Prompt-decisions`
"
"1","$`judge-ratings`$judge$`Prompt-decisions`[[1]]
"
"1","[1]"
"1"," ""8.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`[[1]]
"
"1","[1]"
"1"," ""8.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`[[1]]
"
"1","[1]"
"1"," ""8.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`[[1]]
"
"1","[1]"
"1"," ""8.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`[[1]]
"
"1","[1]"
"1"," ""8.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Physical-ability`
"
"1","$`judge-ratings`$judge$`Physical-ability`[[1]]
"
"1","[1]"
"1"," ""8.6"""
"1","
"
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge
"
"1","$`judge-ratings`$judge$name
"
"1","$`judge-ratings`$judge$name[[1]]
"
"1","[1]"
"1"," ""CALLAHAN,R.J."""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`[[1]]
"
"1","[1]"
"1"," ""10.6"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Judicial-integrity`
"
"1","$`judge-ratings`$judge$`Judicial-integrity`[[1]]
"
"1","[1]"
"1"," ""9.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Demeanor
"
"1","$`judge-ratings`$judge$Demeanor[[1]]
"
"1","[1]"
"1"," ""8.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Diligence
"
"1","$`judge-ratings`$judge$Diligence[[1]]
"
"1","[1]"
"1"," ""8.7"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Case-flow-managing`
"
"1","$`judge-ratings`$judge$`Case-flow-managing`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Prompt-decisions`
"
"1","$`judge-ratings`$judge$`Prompt-decisions`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`[[1]]
"
"1","[1]"
"1"," ""8.6"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`[[1]]
"
"1","[1]"
"1"," ""8.4"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Physical-ability`
"
"1","$`judge-ratings`$judge$`Physical-ability`[[1]]
"
"1","[1]"
"1"," ""9.1"""
"1","
"
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge
"
"1","$`judge-ratings`$judge$name
"
"1","$`judge-ratings`$judge$name[[1]]
"
"1","[1]"
"1"," ""COHEN,S.S."""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`[[1]]
"
"1","[1]"
"1"," ""7.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Judicial-integrity`
"
"1","$`judge-ratings`$judge$`Judicial-integrity`[[1]]
"
"1","[1]"
"1"," ""5.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Demeanor
"
"1","$`judge-ratings`$judge$Demeanor[[1]]
"
"1","[1]"
"1"," ""4.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Diligence
"
"1","$`judge-ratings`$judge$Diligence[[1]]
"
"1","[1]"
"1"," ""5.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Case-flow-managing`
"
"1","$`judge-ratings`$judge$`Case-flow-managing`[[1]]
"
"1","[1]"
"1"," ""5.4"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Prompt-decisions`
"
"1","$`judge-ratings`$judge$`Prompt-decisions`[[1]]
"
"1","[1]"
"1"," ""5.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`[[1]]
"
"1","[1]"
"1"," ""4.8"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`[[1]]
"
"1","[1]"
"1"," ""5.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`[[1]]
"
"1","[1]"
"1"," ""4.7"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`[[1]]
"
"1","[1]"
"1"," ""4.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Physical-ability`
"
"1","$`judge-ratings`$judge$`Physical-ability`[[1]]
"
"1","[1]"
"1"," ""6.8"""
"1","
"
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge
"
"1","$`judge-ratings`$judge$name
"
"1","$`judge-ratings`$judge$name[[1]]
"
"1","[1]"
"1"," ""DALY,J.J."""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`[[1]]
"
"1","[1]"
"1"," ""7.3"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Judicial-integrity`
"
"1","$`judge-ratings`$judge$`Judicial-integrity`[[1]]
"
"1","[1]"
"1"," ""8.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Demeanor
"
"1","$`judge-ratings`$judge$Demeanor[[1]]
"
"1","[1]"
"1"," ""8.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Diligence
"
"1","$`judge-ratings`$judge$Diligence[[1]]
"
"1","[1]"
"1"," ""8.7"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Case-flow-managing`
"
"1","$`judge-ratings`$judge$`Case-flow-managing`[[1]]
"
"1","[1]"
"1"," ""8.6"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Prompt-decisions`
"
"1","$`judge-ratings`$judge$`Prompt-decisions`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`[[1]]
"
"1","[1]"
"1"," ""8.4"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`[[1]]
"
"1","[1]"
"1"," ""8.4"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`[[1]]
"
"1","[1]"
"1"," ""8.4"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Physical-ability`
"
"1","$`judge-ratings`$judge$`Physical-ability`[[1]]
"
"1","[1]"
"1"," ""8.8"""
"1","
"
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge
"
"1","$`judge-ratings`$judge$name
"
"1","$`judge-ratings`$judge$name[[1]]
"
"1","[1]"
"1"," ""DANNEHY,J.F."""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`[[1]]
"
"1","[1]"
"1"," ""8.2"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Judicial-integrity`
"
"1","$`judge-ratings`$judge$`Judicial-integrity`[[1]]
"
"1","[1]"
"1"," ""7.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Demeanor
"
"1","$`judge-ratings`$judge$Demeanor[[1]]
"
"1","[1]"
"1"," ""6.7"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Diligence
"
"1","$`judge-ratings`$judge$Diligence[[1]]
"
"1","[1]"
"1"," ""8.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Case-flow-managing`
"
"1","$`judge-ratings`$judge$`Case-flow-managing`[[1]]
"
"1","[1]"
"1"," ""7.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Prompt-decisions`
"
"1","$`judge-ratings`$judge$`Prompt-decisions`[[1]]
"
"1","[1]"
"1"," ""8.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`[[1]]
"
"1","[1]"
"1"," ""7.9"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`[[1]]
"
"1","[1]"
"1"," ""8.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`[[1]]
"
"1","[1]"
"1"," ""7.7"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`[[1]]
"
"1","[1]"
"1"," ""7.8"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Physical-ability`
"
"1","$`judge-ratings`$judge$`Physical-ability`[[1]]
"
"1","[1]"
"1"," ""8.5"""
"1","
"
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge
"
"1","$`judge-ratings`$judge$name
"
"1","$`judge-ratings`$judge$name[[1]]
"
"1","[1]"
"1"," ""DEAN,H.H."""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`[[1]]
"
"1","[1]"
"1"," ""7.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Judicial-integrity`
"
"1","$`judge-ratings`$judge$`Judicial-integrity`[[1]]
"
"1","[1]"
"1"," ""8.0"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Demeanor
"
"1","$`judge-ratings`$judge$Demeanor[[1]]
"
"1","[1]"
"1"," ""7.6"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$Diligence
"
"1","$`judge-ratings`$judge$Diligence[[1]]
"
"1","[1]"
"1"," ""7.4"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Case-flow-managing`
"
"1","$`judge-ratings`$judge$`Case-flow-managing`[[1]]
"
"1","[1]"
"1"," ""7.3"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Prompt-decisions`
"
"1","$`judge-ratings`$judge$`Prompt-decisions`[[1]]
"
"1","[1]"
"1"," ""7.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`
"
"1","$`judge-ratings`$judge$`Preparation-for-trial`[[1]]
"
"1","[1]"
"1"," ""7.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`
"
"1","$`judge-ratings`$judge$`Familiarity-with-law`[[1]]
"
"1","[1]"
"1"," ""7.2"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`
"
"1","$`judge-ratings`$judge$`Sound-oral-rulings`[[1]]
"
"1","[1]"
"1"," ""7.1"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`
"
"1","$`judge-ratings`$judge$`Sound-written-rulings`[[1]]
"
"1","[1]"
"1"," ""7.2"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Physical-ability`
"
"1","$`judge-ratings`$judge$`Physical-ability`[[1]]
"
"1","[1]"
"1"," ""8.4"""
"1","
"
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge
"
"1","$`judge-ratings`$judge$name
"
"1","$`judge-ratings`$judge$name[[1]]
"
"1","[1]"
"1"," ""DEVITA,H.J."""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`
"
"1","$`judge-ratings`$judge$`Number-of-contacts-of-lawyer-with-judge`[[1]]
"
"1","[1]"
"1"," ""6.5"""
"1","
"
"1","
"
"1","
"
"1","$`judge-ratings`$judge$`Judicial-integrity`
"
